,DeepCDR,scGPT,scFoundation,VQCell
26,0.6808716246097867,0.8803136775150342,0.8803136775150342,0.9267732328944202
27,0.936938895056227,0.967549890020079,0.967549890020079,1.0127313788597665
28,0.07322553313125355,0.22697195060750375,0.22697195060750375,0.0818138550480209
29,0.6532499885873129,0.7997543907149215,0.7997543907149215,0.7473303781693162
30,0.6645159153495773,0.6885022197315148,0.6885022197315148,0.6677320181256551
31,0.4669039557358905,0.6895168373985097,0.6895168373985097,0.8531687480054329
32,0.7164686406759395,0.9444141198574687,0.9444141198574687,0.9926523589152255
33,0.8407138341819628,0.8877950501447436,0.8877950501447436,0.9154984960142791
34,0.8615930804107765,0.9691397767327566,0.9691397767327566,0.9939865430161767
35,0.41959109270062783,0.6000191100675468,0.6000191100675468,0.7570900161986964
36,0.9873773036990895,0.9712492042721271,0.9712492042721271,0.977702268025694
37,0.7916148984287333,0.9753756505731596,0.9753756505731596,1.0035966778128431
38,0.8922154188970096,0.9464610129462946,0.9464610129462946,1.0472458397830158
39,0.863960043085217,0.8584118719762894,0.8584118719762894,0.9847686469430458
40,0.7446314514193848,0.4824480087977016,0.4824480087977016,0.4344009565874144
41,0.7131836703848545,0.7340557759767106,0.7340557759767106,0.7008754655870171
42,0.6428285785648027,0.7993904593876671,0.7993904593876671,0.8825859734871765
43,0.6401036096362827,0.9331350410538704,0.9331350410538704,0.9778215500221702
44,1.010840854612109,0.9251582525104147,0.9251582525104147,0.9270136181205498
45,0.6324229534100235,0.7629772996085262,0.7629772996085262,0.8728150941939224
46,0.8341843425346426,0.9129572282290517,0.9129572282290517,0.9516067571392286
47,0.9329064365877815,0.8209273089177539,0.8209273089177539,0.880486114064821
48,0.7499867048755178,0.9514931644383454,0.9514931644383454,0.9708745544693813
49,0.7908930352833218,0.9461969542613726,0.9461969542613726,0.9888511509197816
50,0.8497916088029575,0.9534403217734368,0.9534403217734368,1.0263850899596814
51,0.5882118192771909,0.8682765914079706,0.8682765914079706,0.7091085779731479
52,0.3770073530357122,0.4379297623510164,0.4379297623510164,0.533355530739962
53,0.715901039446127,0.7195771682856099,0.7195771682856099,0.7588965779106226
54,0.9276461835592829,0.9828301175326948,0.9828301175326948,1.0431446492600167
55,0.7233291806021572,0.9065724882082505,0.9065724882082505,0.9041109579085733
56,0.8994116435441109,0.9542791497612538,0.9542791497612538,0.9523374362150445
57,0.8816323520511242,0.9449776693956314,0.9449776693956314,1.0409212354562107
58,0.6586860965547923,0.9535859363441432,0.9535859363441432,0.8532100160715446
59,0.82943344993009,0.9077038906345994,0.9077038906345994,0.9790414995244493
60,0.6026569620003609,0.7772169914830562,0.7772169914830562,0.792829971045282
61,0.9314277554062784,0.9845767167537235,0.9845767167537235,1.0389960303018644
62,0.9481422125470931,0.9421103340311259,0.9421103340311259,1.045077523297502
63,0.5982063738279039,0.686214748523197,0.686214748523197,0.7972244622316058
64,0.7961390499394837,0.9933421405894084,0.9933421405894084,1.0072588887921925
65,0.7762980678043137,0.998746988133569,0.998746988133569,0.9973181429686548
66,0.7400147009547611,0.9801804942085282,0.9801804942085282,0.8968774686025862
67,0.7697267380697865,0.9195457442955933,0.9195457442955933,0.9948043566107824
68,0.7781862674253167,0.8343809232560674,0.8343809232560674,0.9281074207111731
69,0.8590756378755022,0.941388280721156,0.941388280721156,0.9680673711826763
70,0.8505354870687063,0.9923380912083279,0.9923380912083279,1.0267699855808565
71,0.5983205123075821,0.8524593924979312,0.8524593924979312,0.7906459129329734
72,0.7267760149073779,0.9780208112169261,0.9780208112169261,0.9703636347667605
73,0.5876818569191247,0.8562803225364226,0.8562803225364226,0.8939887079389172
74,0.6929875387238712,0.8502779318208052,0.8502779318208052,0.734100210503919
75,0.8125347862447764,0.9983253879484202,0.9983253879484202,0.8808820557878145
76,0.9698420088678574,0.9520786780118004,0.9520786780118004,0.9544009376393845
77,0.40868396017677183,0.5872110793917901,0.5872110793917901,0.48402695516380384
78,0.5525872852359393,0.7552961650303598,0.7552961650303598,0.7563063459684081
79,0.7239319253040342,0.9565355386726218,0.9565355386726218,0.9206269603732162
80,0.7254279048643193,0.821505967093544,0.821505967093544,0.7924473457947478
81,0.8044993585721396,0.9270311338738205,0.9270311338738205,0.9537236755726382
82,0.8146859151915272,0.9297052509768515,0.9297052509768515,1.0116287563882613
83,0.5668519007784633,0.8590459678718074,0.8590459678718074,0.8961361667822643
84,0.860488817528896,0.9176776003489656,0.9176776003489656,0.9339142892990785
85,0.837185759026633,0.935353705077469,0.935353705077469,1.0401777489362936
86,0.6245019856372012,0.7796815063086577,0.7796815063086577,0.8994037747491871
87,0.367516798253155,0.49463890273471833,0.49463890273471833,0.3551222279289453
88,0.8855708736655825,0.9905011319431325,0.9905011319431325,1.0394040595968999
89,0.6352266576985455,0.9690090368735865,0.9690090368735865,0.9080079936891384
90,0.8799230122372579,0.8902676046786467,0.8902676046786467,0.9654723177374632
91,0.6909615505704964,0.8184656407676141,0.8184656407676141,0.96350179947097
92,0.8110749569992692,0.9639117232893625,0.9639117232893625,1.0083286378961414
93,0.8465460810835821,0.9907099107861191,0.9907099107861191,0.9779682913576444
94,0.9740502212552397,0.9707483144811306,0.9707483144811306,0.9078371689228164
95,0.8672348107647843,0.9493081167074376,0.9493081167074376,0.9901363944574717
96,0.8463015665468832,0.9605420558982027,0.9605420558982027,0.9957427902304353
97,0.572561288250026,0.7301255090836767,0.7301255090836767,0.7975894913263436
98,0.9380657665938666,0.9864023541765362,0.9864023541765362,1.0057600664602229
99,0.674722216711107,0.7513121758008477,0.7513121758008477,0.863113799432847
100,0.8419794658281663,0.9503792409033186,0.9503792409033186,0.9708468431271312
101,0.8695031487013357,0.8887988698803599,0.8887988698803599,1.0287203461824188
102,0.7710622708039877,0.8306420343924835,0.8306420343924835,0.7610934457858419
103,0.8318591630438736,0.974728418273995,0.974728418273995,0.9826308413788583
104,0.9348330042903519,0.9965523080038337,0.9965523080038337,1.0439930417748577
105,0.015401693665775068,0.02659316172967402,0.02659316172967402,0.3692718255748286
106,0.43806756006899394,0.6568028487935456,0.6568028487935456,0.6557158241142514
107,0.3468242285398961,0.6262366108379877,0.6262366108379877,0.6872924986527319
108,0.8078545786450397,0.961047845525894,0.961047845525894,1.0207184550771378
109,0.5200994954236136,0.5827790824782337,0.5827790824782337,0.5742238771951393
110,0.9840407317386519,0.9696910063902657,0.9696910063902657,1.016517856410905
111,0.9481368159380639,0.9955130661200378,0.9955130661200378,0.9793975444463183
112,0.7804689273126908,0.9877496566170139,0.9877496566170139,0.9751177458098702
113,0.9458376297964388,0.9867114158741479,0.9867114158741479,1.0230181430869527
114,0.9602825191495546,0.9674308402198546,0.9674308402198546,0.9861029598184455
115,0.629179880494691,0.8893748323889328,0.8893748323889328,0.963554909512364
116,0.8265771679537726,0.9559235893722615,0.9559235893722615,0.9821836112409422
117,0.9208100442653101,0.9769125090477038,0.9769125090477038,0.9476074158262873
118,0.9115674305110111,0.976578029431695,0.976578029431695,0.9913207846536498
119,0.8285451774825328,0.7626908722677693,0.7626908722677693,0.8970044985646706
120,0.9867044208506635,0.955230735674831,0.955230735674831,1.043633030369108
121,0.8426936143705848,0.918514993310263,0.918514993310263,0.9705417637591618
122,0.807572336037791,0.8483277479312463,0.8483277479312463,0.9861451470305556
123,0.5977559794774274,0.6648196600200076,0.6648196600200076,0.7240078682153036
124,0.698154196901349,0.8694463151654603,0.8694463151654603,1.033417176522341
125,0.8535021551843042,0.9649783299816426,0.9649783299816426,0.8769288934111572
126,0.9884236059544751,0.9608346798291676,0.9608346798291676,0.9795842394258337
127,0.7335921431562722,0.9044209656324714,0.9044209656324714,0.7887993355234584
128,0.6949447437229739,0.7702838120919776,0.7702838120919776,0.904782070594691
129,0.5761930787274385,0.7099953542524977,0.7099953542524977,0.7052149516192979
130,0.7304812960605092,0.9245947409064178,0.9245947409064178,1.046041606467323
131,0.8631376391253924,0.9368084689558474,0.9368084689558474,1.0343620817859653
132,0.8906756398855363,0.9555165134900856,0.9555165134900856,1.0192892192072014
133,0.7543199522438249,0.9127279675180494,0.9127279675180494,0.9925455832011933
134,0.634750965574915,0.7550658197652041,0.7550658197652041,0.8434995614416994
135,0.8580159744743078,0.9940076919043309,0.9940076919043309,0.9926588549837169
136,0.6416586970407835,0.9742396802021593,0.9742396802021593,1.0153248633564995
137,0.8778248895086903,0.9397358648399324,0.9397358648399324,0.8954750279859025
138,0.8436661920104686,0.9093425332651192,0.9093425332651192,1.0391742128208077
139,0.7888392860401449,0.9642725950867619,0.9642725950867619,1.0233929829495128
140,0.8936857187509144,0.9780334549993162,0.9780334549993162,1.0103012209557902
141,0.8615037521309186,0.9929182089631756,0.9929182089631756,1.0417632069031961
142,1.0040436955959227,0.9634033817082684,0.9634033817082684,0.9682470995515429
143,0.8308027276089132,0.9819017450939918,0.9819017450939918,0.9941840688954302
144,1.0205106984920247,0.9998621963574696,0.9998621963574696,1.0116968923937335
145,0.7610092787137773,0.9326829152016931,0.9326829152016931,0.8973094051433286
146,0.6956176633327708,0.7163503185496266,0.7163503185496266,0.8470473207224433
147,0.7451666388074432,0.8785149106602506,0.8785149106602506,0.9918226768778086
148,0.7457052169387929,0.9493325087463896,0.9493325087463896,0.9786854471088728
149,0.4141850963088823,0.4948521533657233,0.4948521533657233,0.6923834998073697
150,0.6292108370180043,0.8342873797922833,0.8342873797922833,0.9841298735200658
151,0.7811257776103778,0.6226858105531021,0.6226858105531021,0.7675413512064568
152,0.6981981388870268,0.814646996997187,0.814646996997187,0.8398904753365809
153,0.8032185866500257,0.9700707151856575,0.9700707151856575,1.0373667302321046
154,0.9474364924573653,0.9952086700520038,0.9952086700520038,1.014730429612287
155,0.6707481874263579,0.8412147125385273,0.8412147125385273,0.8127247684427921
156,0.8413144343307686,0.8728618575483938,0.8728618575483938,0.9790872517694287
157,0.7946496037728606,0.910333765240557,0.910333765240557,0.9046757571231913
158,0.7820960367861092,0.9599299632549531,0.9599299632549531,1.0394232273894144
159,0.8057893729118325,0.9301620455449097,0.9301620455449097,1.035541276433092
160,0.47829076278817756,0.5042133524039869,0.5042133524039869,0.5724805888551436
161,0.7852158288834294,0.9367502419680538,0.9367502419680538,1.0052317908013835
162,0.37787737229180196,0.4584000136347029,0.4584000136347029,0.38592853150801154
163,0.5693167915927023,0.7533401631378734,0.7533401631378734,0.903687232237479
164,0.9726042875053982,0.987755897928806,0.987755897928806,0.9969349392935823
165,0.7934449172805436,0.9526387978177282,0.9526387978177282,0.8961835282446743
166,0.8091202266255305,0.9022339168135973,0.9022339168135973,1.0083113494702265
167,0.8299145385976298,0.8620012929757361,0.8620012929757361,0.9506960024626531
168,0.7878174050037912,0.8614307345890919,0.8614307345890919,0.8093187543297171
169,0.7068187638848173,0.8426511850261763,0.8426511850261763,0.7944405719988675
170,0.8682694544993774,0.9235811013731018,0.9235811013731018,0.8546952884780189
171,0.8362869472143006,0.9780503409020511,0.9780503409020511,0.9728023232701632
172,0.3938410087397514,0.6866186925949866,0.6866186925949866,0.7119193957662496
173,0.7295189910982464,0.6322753147168056,0.6322753147168056,0.8121723393782322
174,0.9278024595639948,0.8768256655417401,0.8768256655417401,0.9798864533147617
175,0.7289907906778439,0.8866589982334478,0.8866589982334478,0.8436231639182235
176,0.7974097855777991,0.9861597379514677,0.9861597379514677,1.036732508053782
177,0.7909698691656459,0.8747692966424656,0.8747692966424656,0.9793788935229487
178,0.8823854169342816,0.9954749069923368,0.9954749069923368,0.9778930325660969
179,0.7705877574631163,0.9006475518334626,0.9006475518334626,1.0306626289380552
180,0.4874422716970599,0.5381366121774033,0.5381366121774033,0.6062653042475131
181,0.692210342255079,0.6635133525778745,0.6635133525778745,0.6802019861403863
182,0.8814929527717101,0.9990405018310957,0.9990405018310957,0.931150478764628
183,0.9552202505976665,0.9832193226441633,0.9832193226441633,1.019973486210958
184,0.35381474216691994,0.21272666844553603,0.21272666844553603,0.2417385352769995
185,0.6814154183285365,0.7767910577200525,0.7767910577200525,0.7276705633714775
186,0.602279980044195,0.8531747490530509,0.8531747490530509,0.9874668382032378
187,0.681210955026025,0.9107359858699009,0.9107359858699009,0.9103348533400858
188,0.8858936460220563,0.9953076830146287,0.9953076830146287,0.9984426664584394
189,0.8314476165097582,0.880317767141469,0.880317767141469,1.0247546078576182
190,-0.16828837076018402,-0.023200750408335635,-0.023200750408335635,-0.02878532369491179
191,0.8225299546083683,0.9400434312205721,0.9400434312205721,0.8635374750953202
192,-0.24099078052036116,-0.8046066413213728,-0.8046066413213728,-0.1641188671901121
193,0.7989852505779187,0.9482006535418375,0.9482006535418375,0.8951337875740002
194,0.802938436845257,0.9743102896784935,0.9743102896784935,1.046972463839769
195,0.14729073520196262,0.3527766917156869,0.3527766917156869,0.3256656574889196
196,0.5262614070588467,0.8203038848265145,0.8203038848265145,0.861659464786225
197,0.6395782457403214,0.6977052835196882,0.6977052835196882,0.6375492282540377
198,0.5471144160596217,0.89209789935878,0.89209789935878,1.0028522314563504
199,0.9831358418119612,0.909915744917372,0.909915744917372,0.9851823235238087
200,0.8702916993048239,0.8752070989500023,0.8752070989500023,0.8904453540757195
201,0.9100840105493759,0.9540711698089624,0.9540711698089624,0.9844584481862348
202,0.2713765819682704,0.4983730808532487,0.4983730808532487,0.4980831026067982
203,0.9916379240302555,0.9956707507419398,0.9956707507419398,0.8931546844444334
204,0.7255508946253778,0.9500083099419896,0.9500083099419896,0.9874146678624169
205,0.7876943895703957,0.8867563049245,0.8867563049245,0.9735038457650041
206,0.6531465813380554,0.9120676358305173,0.9120676358305173,1.0063058370467077
207,0.7484483377158062,0.9914714702349398,0.9914714702349398,0.8613620117202694
208,0.5491008915753338,0.5382494074709865,0.5382494074709865,0.5507675229851272
209,0.8212119545417688,0.9025568523645028,0.9025568523645028,0.8877651453008777
210,0.909377162858972,0.9143584596787624,0.9143584596787624,0.9235820408043712
211,-0.23368717460692132,-0.3703753537994961,-0.3703753537994961,-0.18734044684123963
212,0.6585863945846566,0.8189662966227271,0.8189662966227271,0.8196606675508118
213,0.7144198214331137,0.884583654195303,0.884583654195303,1.0045942692827157
214,0.8860379239514341,0.9878562915551338,0.9878562915551338,0.9868475074029637
215,0.8450653068236794,0.9865383967136526,0.9865383967136526,0.971021100115649
216,0.8543482453383733,0.9644282280629504,0.9644282280629504,0.9323568666693115
217,0.6112290746713425,0.8957708139448065,0.8957708139448065,0.9961672036465772
218,0.8714351558116786,0.9159797828177108,0.9159797828177108,0.9274312006277741
219,0.6816673462038162,0.8257210912474967,0.8257210912474967,0.6951105829619625
220,0.605865911645508,0.6630284665983988,0.6630284665983988,0.7007279553820259
221,0.6170708390421332,0.896806311097853,0.896806311097853,1.046021091737086
222,0.728998842444216,0.9113227011724803,0.9113227011724803,0.9714039165260779
223,0.8258281680921521,0.9623741711086047,0.9623741711086047,0.8802645834002875
224,0.9157029891683475,0.9575905555252571,0.9575905555252571,1.0369250731972692
225,0.7957413978731248,0.9579800101345269,0.9579800101345269,1.0300183868691057
226,0.16236751822193168,0.35106454734411435,0.35106454734411435,0.4218660086052332
227,0.846531123552197,0.9918795408640102,0.9918795408640102,0.9711457485461941
228,0.5887872626033244,0.8226775034198852,0.8226775034198852,0.8754790813590733
229,0.7994721102969168,0.9582856067450591,0.9582856067450591,1.0165600328305429
230,0.8845122487864034,0.9544706641826807,0.9544706641826807,0.9754250702556244
231,0.5234193165733012,0.4447588059306835,0.4447588059306835,0.5783147319854414
232,0.7699947932435548,0.9448189708803602,0.9448189708803602,0.9716013840989209
233,0.6959272372082292,0.9278600723969601,0.9278600723969601,0.913092874926243
234,0.872097838194297,0.9401753413336462,0.9401753413336462,0.8279274000585943
235,0.35076693138602666,0.5251177551759787,0.5251177551759787,0.41421047299059477
236,0.7151877622205147,0.937837588204981,0.937837588204981,1.0126046037998695
237,0.6916502175763221,0.9491910665994797,0.9491910665994797,1.0204770646888726
238,0.7371389186673736,0.852559466679432,0.852559466679432,0.8699695689519699
239,0.9741076485159028,0.9947417446406508,0.9947417446406508,0.9018510220187853
240,0.5327460418815886,0.8689346805574805,0.8689346805574805,0.8353301792064073
241,0.9002701143070083,0.9785285395835847,0.9785285395835847,0.9292901015851355
242,0.6689151552714905,0.9742175376425739,0.9742175376425739,0.9819502420798918
243,0.4771957569703353,0.6597503075892772,0.6597503075892772,0.5498570540021079
244,0.9510523624464894,0.9730516086056294,0.9730516086056294,0.9560447758505641
245,0.6752528376577565,0.760919780430549,0.760919780430549,0.7826672022529372
246,0.7882341488894964,0.866123405635344,0.866123405635344,0.9753113271943104
247,0.8211437156743311,0.9190294587175125,0.9190294587175125,0.9288508617591801
248,0.9250254308878845,0.9826187447073444,0.9826187447073444,0.9847906050186958
249,1.0452036696486808,0.9599892029079777,0.9599892029079777,1.0307473870400754
250,0.5612504211383271,0.7639914677140732,0.7639914677140732,0.7667776994909212
251,0.8632661254597339,0.9163664168852348,0.9163664168852348,0.8720455866216631
252,0.6870389334364685,0.7809784202011046,0.7809784202011046,0.8131684381938135
253,0.784978945325161,0.9262771890663473,0.9262771890663473,0.9510115774177403
254,0.6757841392057871,0.9339888838752088,0.9339888838752088,1.044014966674235
255,0.8505023402564665,0.9794541979817304,0.9794541979817304,0.9977966139915151
256,0.7506602846745465,0.8953581382442619,0.8953581382442619,0.8911720462163074
257,0.7631423118692251,0.961928941574383,0.961928941574383,0.9830286876830359
258,0.4638642289753158,0.5660687148053032,0.5660687148053032,0.7974777569199347
259,0.7929564872065333,0.9680516429111916,0.9680516429111916,0.8827006658311577
260,0.9211690183655634,0.9817287950467575,0.9817287950467575,0.9815804342808163
261,0.6967531406162786,0.8483386906896658,0.8483386906896658,0.827029946161127
262,0.7560467459303063,0.8813790841136986,0.8813790841136986,1.0072027982128122
263,0.8291023564623707,0.9677707713756569,0.9677707713756569,1.0043695406573345
264,0.4132038992919492,0.6858773536554613,0.6858773536554613,0.9200000624644812
265,0.8063273702516844,0.9782907134558196,0.9782907134558196,1.0051089385511287
266,0.6262149900375635,0.835159189328256,0.835159189328256,0.788569989872392
267,0.9511488034849583,0.9267978771476433,0.9267978771476433,1.0455254871259825
268,0.7264468268996641,0.8270496778241689,0.8270496778241689,0.9904274506644432
269,0.20485733555651028,0.20992648294056698,0.20992648294056698,0.3041354155287442
270,0.9360402922829223,0.9580534862298853,0.9580534862298853,1.0400669452841327
271,0.8672385012897097,0.971782510517937,0.971782510517937,0.9615549257982157
272,0.8444124351146554,0.8003736880242236,0.8003736880242236,0.7546505137425705
273,1.0128252244384752,0.962548789743092,0.962548789743092,0.9849429266238254
274,0.8770598195697322,0.9363294862756878,0.9363294862756878,0.963952846101185
275,0.8299051434653856,0.9468365432599839,0.9468365432599839,1.01818408751295
276,0.9539740133114463,0.9704740452201956,0.9704740452201956,0.7880855595128502
277,0.5706873303098182,0.6486169013936358,0.6486169013936358,0.518351515161204
278,0.6471783241853335,0.8918760877200178,0.8918760877200178,0.9311063000939984
279,0.8349288684420881,0.9702249480060896,0.9702249480060896,0.9630679438316978
280,0.9939996593794543,0.8489091969707174,0.8489091969707174,1.029789659312932
281,0.6902304293309192,0.9562155686688737,0.9562155686688737,0.9995716247923085
282,0.5962424606626632,0.8285189800892807,0.8285189800892807,0.9544222549696226
283,0.9473911620825383,0.9885244907424487,0.9885244907424487,0.9147299503465794
284,0.7347818521709404,0.8506629933407621,0.8506629933407621,0.9760409016851365
285,0.7339292778794259,0.9679015379336198,0.9679015379336198,0.9909472855390529
286,0.434237001236767,0.7758129054093788,0.7758129054093788,0.9501051518494138
287,0.8016193601473443,0.9751563971675199,0.9751563971675199,1.0190761066080372
288,0.8040292029296947,0.891299682785523,0.891299682785523,0.8860558225763295
289,0.5214458279511305,0.6149998459643613,0.6149998459643613,0.6815586032223505
290,0.4513105204125969,0.4898339066282331,0.4898339066282331,0.5885740394647376
291,0.7923490473019819,0.9912387968774357,0.9912387968774357,0.9985094120625131
292,0.6209032331862016,0.8272289398320166,0.8272289398320166,0.6766814670579875
293,0.8137807820383604,0.9909595300602541,0.9909595300602541,0.9839005170432773
294,0.6589590557084318,0.7964415182309554,0.7964415182309554,0.7269904342897819
295,0.9368130099762391,0.8383156783043048,0.8383156783043048,0.8804634728590437
296,0.6271104455732913,0.7191539314580796,0.7191539314580796,0.7101172552231765
297,0.7315350832266031,0.9208744469519135,0.9208744469519135,1.0254130068059406
298,0.6449341489846177,0.7287792259605436,0.7287792259605436,0.8348538574479981
299,0.8208291320921434,0.9218411305203107,0.9218411305203107,1.0474147203965363
300,1.0069644572146055,0.991086715546187,0.991086715546187,0.9495638336692442
301,-0.24568932127960777,-0.327464894314462,-0.327464894314462,-0.19651320636886638
302,0.8756005696763665,0.9887128611845342,0.9887128611845342,1.0118408185028998
303,0.8532561472747408,0.9950971224982332,0.9950971224982332,1.0143449330664407
304,0.878161418860854,0.8983906013210633,0.8983906013210633,1.0054094907378468
305,0.6658670314917006,0.6924894301646729,0.6924894301646729,0.5801679468415506
306,0.7252479201933423,0.9577491072422814,0.9577491072422814,0.9830259612107906
307,0.8488225299524195,0.8913095065773545,0.8913095065773545,0.9355129559167028
308,0.4330352419127241,0.4330351009733309,0.4330351009733309,0.39359095880105255
309,0.7533794967103333,0.9366265848101647,0.9366265848101647,0.9014553063550079
310,0.8943197099929904,0.9406404820373281,0.9406404820373281,0.9945532189977422
311,0.766053908208278,0.8850794918068594,0.8850794918068594,1.0100824284521424
312,0.9622092985989597,0.9867323458900932,0.9867323458900932,1.0178007356554282
313,0.9030144012815491,0.9822407268861483,0.9822407268861483,0.9835119608576581
314,1.0450487136810829,0.9784969812510322,0.9784969812510322,0.9759971949955889
315,0.8151983171482379,0.9541931245218963,0.9541931245218963,1.033396298807755
316,0.4707318362823696,0.6776111955009178,0.6776111955009178,0.8153713471127768
317,0.7554478804429724,0.8378831743244839,0.8378831743244839,0.9842414481909116
318,0.645816221956102,0.8257887207556813,0.8257887207556813,0.9479190460155036
319,0.9449916520553023,0.945593292595325,0.945593292595325,0.9964600831318314
320,0.8734496226118594,0.7840409447129166,0.7840409447129166,0.7601336389933323
321,0.5967843233946937,0.722803686678555,0.722803686678555,0.7975602197453618
322,0.35482638413439316,0.44110016257275236,0.44110016257275236,0.530432040179352
323,0.6882686311301331,0.6946576591003732,0.6946576591003732,0.6250105773073154
324,0.8527847040244044,0.8192047856199043,0.8192047856199043,0.845899060045067
325,0.8133781742776713,0.8896763276866518,0.8896763276866518,0.9815513144857957
326,0.617598908580226,0.8245861682447009,0.8245861682447009,0.7428383009609691
327,0.7653458641220812,0.9679387283509047,0.9679387283509047,0.993242459169817
328,0.8151627156337502,0.9298203917499073,0.9298203917499073,1.0212311664987737
329,0.8383372131238559,0.9446111601140721,0.9446111601140721,0.9735785617764962
330,0.7450802604775812,0.9551988159393638,0.9551988159393638,1.0122427078072032
331,0.7445209213890965,0.9254690033885364,0.9254690033885364,1.042682327247277
332,0.8388667730918435,0.9963345305410107,0.9963345305410107,0.8840553183240091
333,0.27156945236797464,0.3660387732219489,0.3660387732219489,0.3967870417848572
334,0.9825477917323506,0.9416206942998838,0.9416206942998838,1.0005287553901296
335,0.6727495026081992,0.9674156992625936,0.9674156992625936,1.0237869306737724
336,0.7726680519304542,0.8527068426990854,0.8527068426990854,0.9675651907500247
337,0.9844240066997055,0.9882252491001846,0.9882252491001846,1.0364679353509187
338,0.6688671211909719,0.8334282148548731,0.8334282148548731,0.9934178119912611
339,1.0353916261183296,0.9687070357916321,0.9687070357916321,1.0280294144022113
340,0.8068348083774263,0.9714521789035682,0.9714521789035682,0.9612613012548562
341,0.5093471121907653,0.6763596533338132,0.6763596533338132,0.6283739808480286
342,0.7906274541191579,0.9830887381793596,0.9830887381793596,0.8897771242404067
343,0.7945301938896808,0.9308665487075105,0.9308665487075105,0.9773818554509359
344,0.7859637091999483,0.8559742558015798,0.8559742558015798,0.8566837396105039
345,0.9073762868384276,0.9741295140996746,0.9741295140996746,0.9538033741450072
346,0.1244410231687766,0.1468230495470888,0.1468230495470888,0.27022077825487567
347,0.6214769856625006,0.7583265804795036,0.7583265804795036,0.8579896899067946
348,0.3006046165203343,0.3807245097979739,0.3807245097979739,0.4608501069328983
349,0.9013778480571477,0.9926769607834404,0.9926769607834404,1.0308333577388558
350,0.5737978863740101,0.8350893417034113,0.8350893417034113,0.9647921492715675
351,0.8064777099853696,0.9528785038799934,0.9528785038799934,1.0061422746821316
352,0.6068454389935984,0.7414712949786755,0.7414712949786755,0.6536174950544102
353,0.5143880822034732,0.3813278607484515,0.3813278607484515,0.5426542983722166
354,0.6080530462438429,0.719941052703938,0.719941052703938,0.9731119997060166
355,0.7733535446215662,0.9927438674859218,0.9927438674859218,0.9872825242371231
356,0.7782690411119643,0.9161042966805257,0.9161042966805257,0.9562784472258082
357,-0.06337963526620125,-0.04064881093469924,-0.04064881093469924,0.1590928690166892
358,0.6428234488649249,0.750663398684733,0.750663398684733,0.7271584055975935
359,0.8313192488476681,0.8520551181693228,0.8520551181693228,0.809714309584727
360,0.4967776505373382,0.6665880665303174,0.6665880665303174,0.7475689759656405
361,0.6774175293501427,0.9023574232589971,0.9023574232589971,0.9957888518579917
362,0.6858510800344695,0.7243016103871812,0.7243016103871812,0.9886550392097081
363,0.5226594337759807,0.8291015674061615,0.8291015674061615,0.7820930377905415
364,0.7433622400498141,0.9338344275009065,0.9338344275009065,0.8614417428932531
365,0.7861832841761803,0.962369034237683,0.962369034237683,0.9372208568929664
366,0.8341642274652032,0.9789417115754134,0.9789417115754134,0.9778943529046042
367,0.7328482633528275,0.7917440737538746,0.7917440737538746,0.8362039576778525
368,0.8364356914240084,0.8218662999189136,0.8218662999189136,0.8125559844850233
369,0.9748394530033735,0.950153622708662,0.950153622708662,1.0195359439675429
